from,to
2514304641,2198000225
2514304641,2077658524
2514304641,2146726584
2514304641,2018673962
2514304641,2042187936
2292584923,2029648951
2289910521,2029648951
2289910521,149696840
2286067143,2029648951
2286067143,2001493110
2286067143,2105686654
2286067143,2551893856
2286067143,2187482502
2260198293,2029648951
2260198293,2292230802
2260198293,2088751012
2260198293,2017253567
2260198293,2030727687
2260198293,2165034363
2260198293,2041431368
2251076195,2029648951
2235844385,2029648951
2235844385,1992661536
2218111986,2029648951
2218111986,65857465
2218111986,2016144836
2218111986,2109679179
2218111986,2111082066
2218111986,2172097646
2218111986,1989037394
2218111986,2159415317
2218111986,2060672619
2218111986,2109583320
2218111986,2330179608
2218111986,1851639920
2218111986,980234182
2218111986,184387706
2218111986,2591041312
2468866751,2029648951
2113683322,2029648951
2113683322,2394939853
2113683322,2065188851
2113683322,2074811209
2113683322,2042625093
1839603885,2029648951
1839603885,1981410738
1839603885,2021625241
1839603885,2078045588
1626080388,2029648951
2616876376,2029648951
2616876376,2114983065
1462246531,2029648951
1462246531,2028039845
1462246531,2336507636
1462246531,2136311818
1462246531,51781419
2752946483,2029648951
2752946483,2055175740
852693389,2029648951
852693389,2101090399
852693389,2184557819
1852104708,2029648951
2901755133,2029648951
10967426,2029648951
2411636904,2029648951
2787277489,2029648951
2611590415,2029648951
2611590415,2101090399
2611590415,1981410738
2611590415,2022924289
2611590415,2037215703
2611590415,1955050991
2611590415,1614636068
2611590415,2007566044
2606403328,2029648951
2606403328,2002351793
2804399728,2029648951
2493435378,2029648951
2460735629,2029648951
2028228574,2029648951
2142153683,2029648951
2756223650,2029648951
1932749767,2029648951
1932749767,65857465
1932749767,2054380961
1932749767,1564228916
2395817679,2029648951
2395817679,2004639500
2605378519,2029648951
2605378519,2080623400
2605378519,2005313911
2604569726,2029648951
2126873028,2029648951
3010297912,2029648951
1974670317,2029648951
1501654648,2029648951
1501654648,2135549060
2551388473,2029648951
2551388473,2135549060
2551388473,2015620865
2168099224,2029648951
2168099224,2117172056
2082555568,2029648951
140662820,2029648951
140662820,2075964431
140662820,1973442224
105025016,2029648951
105025016,2149786920
105025016,2140774811
105025016,2137230564
105025016,1490175363
2324897523,2029648951
2336070401,2029648951
2336070401,7824466
2485644051,2029648951
1925175644,2029648951
58201047,2029648951
41476986,2029648951
2799977991,2029648951
2789645375,2029648951
2789645375,7336902
2550264600,2029648951
2550264600,2394939853
2550264600,2002351793
2550264600,1976388753
2550264600,2101628257
2550264600,2137230564
2550264600,1963458071
2550264600,2183111839
2466866478,2029648951
2466866478,2146923377
2942230614,2029648951
2942230614,1979510328
2466585892,2029648951
2466585892,2187584779
2466585892,2069974337
2466585892,1592055452
2466585892,1510032818
2563987528,2029648951
2563987528,1637548193
2563987528,2051086483
2792927286,2029648951
1838360009,2029648951
1838360009,1637548193
2909272080,2029648951
2805428725,2029648951
2805428725,2561195602
2805428725,2068914465
2805428725,2122124983
2805428725,2801632920
2787287909,2029648951
2614044569,2029648951
2614044569,2122725288
2606973246,2029648951
2998865791,2029648951
2593680479,2029648951
2587832174,2029648951
2553502548,2029648951
2553502548,1981410738
2553502548,2138307897
2553502548,1941208530
2553502548,1931612376
2553502548,2030880126
2553502548,2092225959
2553502548,2344411216
2560232922,2029648951
2541572496,2029648951
2541572496,2149786920
2541572496,2101090399
2541572496,1941208530
2541572496,2054287002
2541572496,2037215703
2541572496,2030880126
2541572496,1836083519
2541572496,2092225959
2541572496,2025387788
2518770687,2029648951
2525842277,2029648951
2525842277,16870613
2514188212,2029648951
2514188212,2045647466
2514188212,2171973754
2514188212,2336507636
2514188212,2098115687
2514188212,2061002149
2514188212,2095854347
2510338509,2029648951
2510338509,2117947229
2510338509,1637548193
2510338509,1535780529
2510338509,2148446845
2510338509,2157583509
2510338509,1498075181
2510338509,2518895142
2606161877,2029648951
2423197026,2029648951
2423197026,2143638056
2398794183,2029648951
2338714400,2029648951
2338714400,2033544236
2338714400,1969407876
2338714400,2138833153
2328109958,2029648951
2589951194,2029648951
2589951194,1637548193
2278594864,2029648951
2278594864,2033544236
2278594864,1487324180
2278594864,224219513
2278594864,1738291381
3030955784,2029648951
2595416321,2029648951
3004808683,2029648951
2050350446,2029648951
2176768570,2029648951
2466007021,2029648951
2466007021,1994871598
2466007021,1890099060
2999611915,2029648951
2338968612,2029648951
2338968612,1851639920
81571031,2029648951
2890527849,2029648951
2170926680,2029648951
2228365300,2029648951
2488986554,2029648951
2158012633,2029648951
2305012143,2029648951
2305012143,2139906691
2305012143,2041008602
2305012143,2069974337
2976887893,2029648951
2975705325,2029648951
2975705325,800476894
2912348779,2029648951
2755864014,2029648951
2755864014,2394939853
2755864014,2103614128
2727202316,2029648951
2727202316,2116846707
2580167689,2029648951
2557162919,2029648951
2557162919,65857465
2557162919,2109679179
2557162919,2046329053
2557162919,220255904
2555582141,2029648951
2339558020,2029648951
2261520320,2029648951
2256224004,2029648951
2510932085,2029648951
2256216798,2029648951
2215420865,2029648951
2215420865,2156289749
2240386198,2029648951
2503270899,2029648951
2165125621,2029648951
2143520667,2029648951
1602311101,2029648951
1602311101,2107060933
2178090872,2029648951
2178090872,1981410738
2178090872,2088413716
2178090872,1969125713
2178090872,2099349393
2178090872,1778915972
2187471895,2029648951
2187471895,1599344538
828055617,2029648951
828055617,2126985595
828055617,1970802391
873652277,2029648951
873652277,1976787312
255816712,2029648951
2593111422,2029648951
2593111422,2101090399
2593111422,1931612376
2593111422,2135549060
2593111422,1513255844
127110743,2029648951
127110743,1594257894
127110743,1966443731
127110743,2092172205
127110743,2340655061
127110743,1994948274
2295961602,2029648951
2341947048,2029648951
2341947048,1519816112
2341947048,2292230802
2341947048,2123933845
2341947048,2106497879
2341947048,2138833153
2341947048,1602900181
115871037,2029648951
115871037,2336507636
115871037,2098115687
115871037,2002609554
2596213911,2029648951
2596213911,2136478795
2596213911,2165234107
2596213911,1500397549
2596213911,2162334813
2605953361,2029648951
108500871,2029648951
108500871,1637548193
108500871,1992202887
108500871,2003941398
108500871,1991084332
108500871,99191680
108500871,101076214
2736419636,2029648951
2736419636,2002351793
2736419636,165633830
2736419636,291064465
2736419636,1963458071
2240350703,2029648951
2396935112,2029648951
99424324,2029648951
99424324,2149786920
99424324,2056309457
99424324,2164179676
412020721,2029648951
412020721,165633830
412020721,1990559280
412020721,34088781
86151843,2029648951
2182463983,2029648951
2411977641,2029648951
2411977641,2167113258
2462686093,2029648951
1935151095,2029648951
1935151095,1976787312
2013494726,2029648951
2013494726,1979839239
2596825984,2029648951
2590032176,2029648951
2590032176,2051300165
2590032176,2123477528
2588254083,2029648951
2587294794,2029648951
2578831670,2029648951
2578831670,1981410738
2578831670,1972253930
2578831670,2160953845
2563737337,2029648951
2563737337,2046329053
2563737337,1988638360
2563737337,2943707701
2563737337,1955695403
2555333863,2029648951
2548188274,2029648951
2548188274,2088413716
2548188274,1972253930
2548188274,2135644120
2548188274,2055019976
2548188274,2012289588
2548188274,1812944690
2517947975,2029648951
2516996235,2029648951
2560999988,2029648951
2490910417,2029648951
2490910417,1999123057
2574375165,2029648951
2530034804,2029648951
2530034804,2017253567
2465844668,2029648951
2465844668,2014792016
2465844668,1964709755
2465844668,2065521480
2465844668,1909643696
2465844668,2139906691
2465844668,2125502888
2465844668,1652297536
2465844668,2050522229
2465844668,1741317202
2437495755,2029648951
2437495755,1981410738
2437495755,1988638360
2437495755,2004733477
2518306983,2029648951
2518306983,2002351793
2600605100,2029648951
2314123228,2029648951
2314123228,2116846707
2526868668,2029648951
2188997316,2029648951
2188997316,2162537754
266504833,2029648951
381334000,2029648951
381334000,2043174932
381334000,38102371
381334000,2181312587
2298872322,2029648951
2298872322,793472417
2198216431,2029648951
1550878623,2029648951
2551073497,2029648951
2238340986,2029648951
2238340986,2002351793
2238340986,1963458071
2187993979,2029648951
2187993979,1870325192
2311950310,2029648951
2311950310,2146923377
362746530,2029648951
362746530,1757153739
2292566559,2029648951
2100231953,2029648951
31852015,2029648951
31852015,2155598412
31852015,2115286167
1991618356,2029648951
845799157,2029648951
2064302914,2029648951
2162812116,2029648951
2162812116,2088413716
2162812116,1972253930
1988481327,2029648951
2554673289,2029648951
2550907374,2029648951
2550907374,2101992258
2550907374,2056309457
2550907374,2075964431
2394464787,2029648951
2104277366,2029648951
2104277366,2081068395
2104277366,2043976018
2104277366,2054436864
2104277366,2119416300
17616198,2029648951
2521358588,2029648951
2094262146,2029648951
2290250399,2029648951
2170283326,2029648951
2564003726,2029648951
257594425,2029648951
2802267810,2029648951
2801270646,2029648951
2801270646,65857465
2801270646,2117947229
2801270646,2111082066
2801270646,2061957778
2801270646,2233377332
2801270646,1614636068
2801270646,2153772485
2798048837,2029648951
2559759520,2029648951
2559759520,1981410738
2559759520,1637548193
2551368508,2029648951
2551368508,43929171
2754036729,2029648951
2754036729,2002351793
2754036729,1972822632
2754036729,1989037394
2754036729,2102658066
2754036729,1981743426
2754036729,2090964560
2754036729,2089042408
2754036729,651591752
2522247072,2029648951
2522247072,2101090399
2522247072,1981410738
2522247072,165633830
2522247072,2049031397
2522247072,34088781
2522247072,2006765847
2522247072,1552964748
2401325347,2029648951
2401325347,1985776398
2401325347,2185662330
2337050944,2029648951
2291947475,2029648951
2289212376,2029648951
2275440765,2029648951
2199400024,2029648951
2186475435,2029648951
2185668887,2029648951
2172290482,2029648951
2172290482,2101090399
2172290482,1981410738
2172290482,2002351793
2172290482,2009994302
2172290482,2292230802
2172290482,1535780529
2172290482,2046491285
2172290482,2099349393
2172290482,2149142527
2172290482,1963458071
2172290482,1971253954
2172290482,2148151010
1617723387,2029648951
1541359993,2029648951
1541359993,2101090399
2891535038,2029648951
2891535038,2076219397
2891535038,2092584482
1538033261,2029648951
1044980914,2029648951
1044980914,2060672619
943961364,2029648951
943961364,2151652419
637254361,2029648951
637254361,2002351793
637254361,1870793702
637254361,1989037394
637254361,2042358127
2162028613,2029648951
1554070682,2029648951
1554070682,1977156683
1554070682,110358395
1554070682,1921311694
2912003081,2029648951
371681064,2029648951
2189012594,2029648951
2186240048,2029648951
1510183899,2029648951
1510183899,2061002149
602540212,2029648951
2339545202,2029648951
2186061032,2029648951
2189322240,2029648951
2555552644,2029648951
2496753009,2029648951
2475402075,2029648951
2333334636,2029648951
2333334636,1494579274
2292842997,2029648951
2287074925,2029648951
2282589313,2029648951
2265137483,2029648951
2265137483,2135549060
2265137483,2117172056
2265137483,2319741402
2792730698,2029648951
2236701781,2029648951
2236701781,2394939853
2236701781,2115217659
2186562048,2029648951
2186562048,65857465
2186562048,2056309457
2186562048,2022924289
2186562048,2130590447
2186562048,1682796621
2186562048,647156760
2184069144,2029648951
2184069144,1511065115
2168127711,2029648951
2528899712,2029648951
2528899712,2109679179
2528899712,291064465
2528899712,2096442688
2136334066,2029648951
2136334066,2149786920
2136334066,2101090399
2136334066,165633830
2136334066,1487324180
2136334066,2099349393
2136334066,1970802391
2136334066,2122169200
1605852873,2029648951
1605852873,2046491285
1592683034,2029648951
1592683034,1969125713
1592683034,1859824786
1592683034,2132053305
1592683034,2111221617
1590217871,2029648951
1511989151,2029648951
1498748221,2029648951
109951316,2029648951
109951316,2117172056
75503852,2029648951
75503852,1834985689
75503852,2278454555
1867892084,2029648951
1867892084,1883234588
55813816,2029648951
55813816,2019059536
1562938347,2029648951
1562938347,68184933
53872242,2029648951
34821878,2029648951
1587495013,2029648951
580655310,2029648951
2997728385,2029648951
2997728385,2072280560
2997728385,2135056009
2997728385,1975869578
2997728385,1999761003
2155480798,2029648951
2550422069,2029648951
2517741872,2029648951
2285372000,2029648951
2285372000,2042747121
2285372000,1954614637
2177901702,2029648951
2177901702,2183810456
2177901702,2018373589
2114998287,2029648951
2291367447,2029648951
2566081626,2029648951
2566081626,2109679179
2566081626,2055464537
2566081626,2020103262
2566081626,1972253930
2566081626,1969125713
2566081626,2067880622
2136090317,2029648951
2793751305,2029648951
2793751305,2025899671
2736973157,2029648951
2587640381,2029648951
2531467690,2029648951
2531467690,2002351793
2531467690,2038685558
2531467690,1831119212
2510310510,2029648951
2510310510,1637548193
2510310510,1870793702
2510310510,1989037394
2510310510,2022924289
2510310510,2130590447
2510310510,1017018711
2510310510,1801376874
2510310510,1840485202
2277486183,2029648951
2277486183,1981410738
2277486183,2109679179
2277486183,1637548193
2277486183,2292230802
2277486183,1972253930
2277486183,1985776398
2277486183,2117172056
2277486183,2028520767
2277486183,2106497879
2277486183,2039323591
2277486183,1854044208
2271749663,2029648951
2271749663,2005278679
2271749663,102316839
2187274073,2029648951
2187274073,2115286167
2187274073,2147643836
2187274073,1998041544
2187274073,2021756172
2760419040,2029648951
